"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","86","List Shipping Address","Zella API Services - Users - QA","Sun Feb 08 20:16:46 UTC 2026","passed","Sun Feb 08 20:16:46 UTC 2026","Shipping Address > List Shipping Address","Profile","",""
"","86","Get products variants","Zella API Services - Users - QA","Sun Feb 08 20:16:55 UTC 2026","passed","Sun Feb 08 20:16:55 UTC 2026","Get Product Variants","Products","",""
"","70","View single","Zella API Services - Users - QA","Sun Feb 08 20:16:51 UTC 2026","passed","Sun Feb 08 20:16:51 UTC 2026","Creators > Open challenges > View single","Challenges","",""
"","145","Login - Invalid password","Zella API Services - Users - QA","Sun Feb 08 20:16:44 UTC 2026","passed","Sun Feb 08 20:16:44 UTC 2026","Login > Login","Authentication","",""
"","72","Accept/Reject assignments","Zella API Services - Users - QA","Sun Feb 08 20:16:55 UTC 2026","passed","Sun Feb 08 20:16:55 UTC 2026","[Vendors] order assignments > Accept/Reject assignments","Orders","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","87","Signup - Empty required field","Zella API Services - Users - QA","Sun Feb 08 20:16:43 UTC 2026","passed","Sun Feb 08 20:16:43 UTC 2026","Clients - Vendors and Brands","Onboarding","",""
"","71","View comics episodes pages","Zella API Services - Users - QA","Sun Feb 08 20:16:50 UTC 2026","passed","Sun Feb 08 20:16:51 UTC 2026","Episode pages","Comics","",""
"","69","Submit challenge","Zella API Services - Users - QA","Sun Feb 08 20:16:51 UTC 2026","passed","Sun Feb 08 20:16:51 UTC 2026","Creators > Participate > Submit","Challenges","",""
"","74","Create order","Zella API Services - Users - QA","Sun Feb 08 20:16:54 UTC 2026","passed","Sun Feb 08 20:16:54 UTC 2026","Orders operations > Create order","Orders","",""
"","75","Get Profile - No Auth Token","Zella API Services - Users - QA","Sun Feb 08 20:16:48 UTC 2026","passed","Sun Feb 08 20:16:48 UTC 2026","Info > Get Profile","Profile","",""
