"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74","Submit challenge","Zella API Services - Users - QA","Fri Nov 07 18:55:44 UTC 2025","passed","Fri Nov 07 18:55:44 UTC 2025","Creators > Participate > Submit","Challenges","",""
"","86","Get Occassions","Zella API Services - Users - QA","Fri Nov 07 18:56:00 UTC 2025","passed","Fri Nov 07 18:56:00 UTC 2025","Get Occassions","Utilities","",""
"","11","Confirm Reset Password","Zella API Services - Users - QA","Fri Nov 07 18:55:38 UTC 2025","broken","Fri Nov 07 18:55:38 UTC 2025","Forget password > Confirm reset password","Authentication","",""
"","95","Delete Shipping Address","Zella API Services - Users - QA","Fri Nov 07 18:55:40 UTC 2025","passed","Fri Nov 07 18:55:40 UTC 2025","Shipping Address > Delete Shipping Address","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","13","Complete Registration -  Invalid Token","Zella API Services - Users - QA","Fri Nov 07 18:55:37 UTC 2025","broken","Fri Nov 07 18:55:37 UTC 2025","Complete/Verify Account","Onboarding","",""
"","80","Add Shipping Address - Invalid Token","Zella API Services - Users - QA","Fri Nov 07 18:55:39 UTC 2025","passed","Fri Nov 07 18:55:39 UTC 2025","Shipping Address > Add Shipping Address","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","81","Signup - weak password complexity","Zella API Services - Users - QA","Fri Nov 07 18:55:36 UTC 2025","failed","Fri Nov 07 18:55:37 UTC 2025","Creators","Onboarding","",""
"","77","View uploads by recordID","Zella API Services - Users - QA","Fri Nov 07 18:55:44 UTC 2025","passed","Fri Nov 07 18:55:44 UTC 2025","Creators > Participation records > Design uploads > View uploads by recordID","Challenges","",""
"","106","Add Shipping Address","Zella API Services - Users - QA","Fri Nov 07 18:55:38 UTC 2025","passed","Fri Nov 07 18:55:39 UTC 2025","Shipping Address > Add Shipping Address","Profile","",""
"","75","Get order transactions","Zella API Services - Users - QA","Fri Nov 07 18:56:00 UTC 2025","passed","Fri Nov 07 18:56:00 UTC 2025","Order transactions","Orders","",""
"","74","View","Zella API Services - Users - QA","Fri Nov 07 18:55:43 UTC 2025","passed","Fri Nov 07 18:55:44 UTC 2025","","Comics","",""
"","76","Export Creatives","Zella API Services - Users - QA","Fri Nov 07 18:55:42 UTC 2025","passed","Fri Nov 07 18:55:42 UTC 2025","","Tasks","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","98","Signup - Vendors","Zella API Services - Users - QA","Fri Nov 07 18:55:35 UTC 2025","passed","Fri Nov 07 18:55:35 UTC 2025","Clients - Vendors and Brands","Onboarding","",""
"","96","Get products variants","Zella API Services - Users - QA","Fri Nov 07 18:56:01 UTC 2025","passed","Fri Nov 07 18:56:01 UTC 2025","Get Product Variants","Products","",""
"","75","Get Orders","Zella API Services - Users - QA","Fri Nov 07 18:55:59 UTC 2025","passed","Fri Nov 07 18:55:59 UTC 2025","Orders operations > Get orders","Orders","",""
"","75","Merchant List Comics Series - Category","Zella API Services - Users - QA","Fri Nov 07 18:55:43 UTC 2025","passed","Fri Nov 07 18:55:43 UTC 2025","Chapter/Category","Comics","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","18","Complete Registrations","Zella API Services - Users - QA","Fri Nov 07 18:55:37 UTC 2025","broken","Fri Nov 07 18:55:37 UTC 2025","Complete/Verify Account","Onboarding","",""
