"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","View all uploads","Zella API Services - Users - QA","Sun Jan 04 20:14:36 UTC 2026","passed","Sun Jan 04 20:14:37 UTC 2026","Creators > Participation records > Design uploads > View all uploads","Challenges","",""
"","50","records","Zella API Services - Users - QA","Sun Jan 04 20:14:36 UTC 2026","passed","Sun Jan 04 20:14:36 UTC 2026","Comics Record/Read","Comics","",""
"","57","Update cart item quantity","Zella API Services - Users - QA","Sun Jan 04 20:14:42 UTC 2026","passed","Sun Jan 04 20:14:42 UTC 2026","Update cart item quantity","Carts","",""
"","1315","Get shipment rate","Zella API Services - Users - QA","Sun Jan 04 20:14:39 UTC 2026","passed","Sun Jan 04 20:14:40 UTC 2026","Shipment > Get shipment rate","Orders","",""
"## Refresh Token Endpoint

This endpoint is used to obtain a new access token using a valid refresh token. It is part of the authentication flow, allowing users to maintain their session without needing to log in again.

### Request

- **Method**: POST
    
- **URL**: `{{rootUrl}}/auth/refresh-token`
    
- **Request Body**: The request must include a JSON object with the following key:
    
    - `refresh_token` (string): A valid refresh token that was previously issued to the user. This token is used to authenticate the request and generate a new access token.
        

### Example Request Body

``` json
{
  ""refresh_token"": ""your_refresh_token_here""
}

 ```

### Response

Upon successful processing of the request, the response will contain a JSON object with the new access token and potentially other relevant information. The structure of the response typically includes:

- `access_token` (string): The newly issued access token that the client can use for subsequent authenticated requests.
    
- `expires_in` (integer): The duration in seconds for which the access token is valid.
    

### Example Response

``` json
{
  ""access_token"": ""new_access_token_here"",
  ""expires_in"": 3600
}

 ```

Ensure that the refresh token is valid and has not expired to receive a successful response.","52","Refresh token - Empty token","Zella API Services - Users - QA","Sun Jan 04 20:14:32 UTC 2026","passed","Sun Jan 04 20:14:32 UTC 2026","Login > Refresh Token","Authentication","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","86","Signup - Invalid Phone Number","Zella API Services - Users - QA","Sun Jan 04 20:14:30 UTC 2026","passed","Sun Jan 04 20:14:30 UTC 2026","Clients - Vendors and Brands","Onboarding","",""
"","50","Accept/Reject assignments","Zella API Services - Users - QA","Sun Jan 04 20:14:41 UTC 2026","passed","Sun Jan 04 20:14:41 UTC 2026","[Vendors] order assignments > Accept/Reject assignments","Orders","",""
"","53","Create order","Zella API Services - Users - QA","Sun Jan 04 20:14:40 UTC 2026","passed","Sun Jan 04 20:14:40 UTC 2026","Orders operations > Create order","Orders","",""
"","89","Get products variants","Zella API Services - Users - QA","Sun Jan 04 20:14:41 UTC 2026","passed","Sun Jan 04 20:14:41 UTC 2026","Get Product Variants","Products","",""
"","50","Merchant List Comics Series - Category","Zella API Services - Users - QA","Sun Jan 04 20:14:36 UTC 2026","passed","Sun Jan 04 20:14:36 UTC 2026","Chapter/Category","Comics","",""
"","50","Cancel order","Zella API Services - Users - QA","Sun Jan 04 20:14:40 UTC 2026","passed","Sun Jan 04 20:14:40 UTC 2026","Orders operations > Cancel order","Orders","",""
"","53","Delete cart item","Zella API Services - Users - QA","Sun Jan 04 20:14:42 UTC 2026","passed","Sun Jan 04 20:14:42 UTC 2026","Delete Cart Item","Carts","",""
"","57","Add Shipping Address - Invalid Token","Zella API Services - Users - QA","Sun Jan 04 20:14:33 UTC 2026","passed","Sun Jan 04 20:14:33 UTC 2026","Shipping Address > Add Shipping Address","Profile","",""
"","57","Add Shipping Address - No Auth Token","Zella API Services - Users - QA","Sun Jan 04 20:14:33 UTC 2026","passed","Sun Jan 04 20:14:33 UTC 2026","Shipping Address > Add Shipping Address","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","58","Signup - Empty required field","Zella API Services - Users - QA","Sun Jan 04 20:14:31 UTC 2026","failed","Sun Jan 04 20:14:31 UTC 2026","Creators","Onboarding","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","60","Signup - Success","Zella API Services - Users - QA","Sun Jan 04 20:14:31 UTC 2026","failed","Sun Jan 04 20:14:31 UTC 2026","Creators","Onboarding","",""
"","50","Upload media docs","Zella API Services - Users - QA","Sun Jan 04 20:14:35 UTC 2026","passed","Sun Jan 04 20:14:35 UTC 2026","","Media","",""
"","53","Get product variant","Zella API Services - Users - QA","Sun Jan 04 20:14:41 UTC 2026","passed","Sun Jan 04 20:14:41 UTC 2026","Get Product Variant","Products","",""
"","78","Add Shipping Address","Zella API Services - Users - QA","Sun Jan 04 20:14:33 UTC 2026","passed","Sun Jan 04 20:14:33 UTC 2026","Shipping Address > Add Shipping Address","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","69","Signup - Empty required field","Zella API Services - Users - QA","Sun Jan 04 20:14:30 UTC 2026","passed","Sun Jan 04 20:14:30 UTC 2026","Clients - Vendors and Brands","Onboarding","",""
"","50","List Comics Series - Category","Zella API Services - Users - QA","Sun Jan 04 20:14:35 UTC 2026","passed","Sun Jan 04 20:14:36 UTC 2026","Chapter/Category","Comics","",""
