"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","View record","Zella API Services - Users - QA","Wed Mar 04 19:10:49 UTC 2026","passed","Wed Mar 04 19:10:49 UTC 2026","Creators > Participation records > Records > View record","Challenges","",""
"","74","View design request records","Zella API Services - Users - QA","Wed Mar 04 19:10:47 UTC 2026","passed","Wed Mar 04 19:10:47 UTC 2026","Brands > Request records/submissions > View design request records","Design request","",""
"","77","View cart","Zella API Services - Users - QA","Wed Mar 04 19:10:55 UTC 2026","passed","Wed Mar 04 19:10:55 UTC 2026","View Cart","Carts","",""
"","147","Login - fans","Zella API Services - Users - QA","Wed Mar 04 19:10:44 UTC 2026","passed","Wed Mar 04 19:10:44 UTC 2026","Local - do not change","Authentication","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","79","Signup - Weak password complexity","Zella API Services - Users - QA","Wed Mar 04 19:10:42 UTC 2026","failed","Wed Mar 04 19:10:42 UTC 2026","Fans","Onboarding","",""
"## Refresh Token Endpoint

This endpoint is used to obtain a new access token using a valid refresh token. It is part of the authentication flow, allowing users to maintain their session without needing to log in again.

### Request

- **Method**: POST
    
- **URL**: `{{rootUrl}}/auth/refresh-token`
    
- **Request Body**: The request must include a JSON object with the following key:
    
    - `refresh_token` (string): A valid refresh token that was previously issued to the user. This token is used to authenticate the request and generate a new access token.
        

### Example Request Body

``` json
{
  ""refresh_token"": ""your_refresh_token_here""
}

 ```

### Response

Upon successful processing of the request, the response will contain a JSON object with the new access token and potentially other relevant information. The structure of the response typically includes:

- `access_token` (string): The newly issued access token that the client can use for subsequent authenticated requests.
    
- `expires_in` (integer): The duration in seconds for which the access token is valid.
    

### Example Response

``` json
{
  ""access_token"": ""new_access_token_here"",
  ""expires_in"": 3600
}

 ```

Ensure that the refresh token is valid and has not expired to receive a successful response.","78","Refresh token - Invalid token","Zella API Services - Users - QA","Wed Mar 04 19:10:43 UTC 2026","failed","Wed Mar 04 19:10:43 UTC 2026","Login > Refresh Token","Authentication","",""
"","75","Delete cart item","Zella API Services - Users - QA","Wed Mar 04 19:10:55 UTC 2026","passed","Wed Mar 04 19:10:55 UTC 2026","Delete Cart Item","Carts","",""
"","18","Get Social Networks","Zella API Services - Users - QA","Wed Mar 04 19:10:43 UTC 2026","broken","Wed Mar 04 19:10:43 UTC 2026","Login > Get Social Networks","Authentication","",""
"","71","Delete design request images","Zella API Services - Users - QA","Wed Mar 04 19:10:47 UTC 2026","passed","Wed Mar 04 19:10:47 UTC 2026","Brands > Request Uploads > Delete design requests uploads","Design request","",""
"","78","Add Shipping Address - No Auth Token","Zella API Services - Users - QA","Wed Mar 04 19:10:44 UTC 2026","passed","Wed Mar 04 19:10:44 UTC 2026","Shipping Address > Add Shipping Address","Profile","",""
"","71","View all uploads","Zella API Services - Users - QA","Wed Mar 04 19:10:49 UTC 2026","passed","Wed Mar 04 19:10:50 UTC 2026","Creators > Participation records > Design uploads > View all uploads","Challenges","",""
"","77","Add Shipping Address - Invalid Token","Zella API Services - Users - QA","Wed Mar 04 19:10:44 UTC 2026","passed","Wed Mar 04 19:10:44 UTC 2026","Shipping Address > Add Shipping Address","Profile","",""
"","72","View","Zella API Services - Users - QA","Wed Mar 04 19:10:49 UTC 2026","passed","Wed Mar 04 19:10:49 UTC 2026","","Comics","",""
"","73","Upload media","Zella API Services - Users - QA","Wed Mar 04 19:10:48 UTC 2026","passed","Wed Mar 04 19:10:48 UTC 2026","","Media","",""
"","90","List Shipping Address","Zella API Services - Users - QA","Wed Mar 04 19:10:44 UTC 2026","passed","Wed Mar 04 19:10:45 UTC 2026","Shipping Address > List Shipping Address","Profile","",""
"","81","Challenges","Zella API Services - Users - QA","Wed Mar 04 19:10:50 UTC 2026","passed","Wed Mar 04 19:10:50 UTC 2026","Get Challenges","Dashboard","",""
"","639","Get shipment rate","Zella API Services - Users - QA","Wed Mar 04 19:10:52 UTC 2026","passed","Wed Mar 04 19:10:53 UTC 2026","Shipment > Get shipment rate","Orders","",""
"","147","Login - Invalid password","Zella API Services - Users - QA","Wed Mar 04 19:10:43 UTC 2026","passed","Wed Mar 04 19:10:43 UTC 2026","Login > Login","Authentication","",""
"","77","Get Shipping Address by ID - No Auth token","Zella API Services - Users - QA","Wed Mar 04 19:10:45 UTC 2026","passed","Wed Mar 04 19:10:45 UTC 2026","Shipping Address > Get Shipping address by ID","Profile","",""
"","72","Accept/Reject assignments","Zella API Services - Users - QA","Wed Mar 04 19:10:53 UTC 2026","passed","Wed Mar 04 19:10:54 UTC 2026","[Vendors] order assignments > Accept/Reject assignments","Orders","",""
"","72","Export Creatives","Zella API Services - Users - QA","Wed Mar 04 19:10:48 UTC 2026","passed","Wed Mar 04 19:10:48 UTC 2026","","Tasks","",""
"","71","Update order shipment address","Zella API Services - Users - QA","Wed Mar 04 19:10:53 UTC 2026","passed","Wed Mar 04 19:10:53 UTC 2026","Orders operations > Update order shipment address","Orders","",""
"","73","Create order","Zella API Services - Users - QA","Wed Mar 04 19:10:53 UTC 2026","passed","Wed Mar 04 19:10:53 UTC 2026","Orders operations > Create order","Orders","",""
"","75","Challenges - Invalid token","Zella API Services - Users - QA","Wed Mar 04 19:10:50 UTC 2026","passed","Wed Mar 04 19:10:50 UTC 2026","Get Challenges","Dashboard","",""
"","71","Get Comic Character","Zella API Services - Users - QA","Wed Mar 04 19:10:48 UTC 2026","passed","Wed Mar 04 19:10:48 UTC 2026","Characters","Comics","",""
"","71","Submit challenge","Zella API Services - Users - QA","Wed Mar 04 19:10:49 UTC 2026","passed","Wed Mar 04 19:10:49 UTC 2026","Creators > Participate > Submit","Challenges","",""
"","73","Get Occassions","Zella API Services - Users - QA","Wed Mar 04 19:10:54 UTC 2026","passed","Wed Mar 04 19:10:54 UTC 2026","Get Occassions","Utilities","",""
"","89","Delete Shipping Address","Zella API Services - Users - QA","Wed Mar 04 19:10:46 UTC 2026","passed","Wed Mar 04 19:10:46 UTC 2026","Shipping Address > Delete Shipping Address","Profile","",""
"","71","Upgrade to an creator","Zella API Services - Users - QA","Wed Mar 04 19:10:47 UTC 2026","passed","Wed Mar 04 19:10:47 UTC 2026","Fans specific","Profile","",""
