"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","View comics episodes pages","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Episode pages","Comics","",""
"","27","Initialize payment: NGN - Kora","Zella API Services - Users - QA","Wed Dec 24 18:49:56 UTC 2025","passed","Wed Dec 24 18:49:57 UTC 2025","Payment > Initialize payment","Orders","",""
"","25","Merchant List Comics Series - Category","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Chapter/Category","Comics","",""
"","212","Validate Bank Account","Zella API Services - Users - QA","Wed Dec 24 18:49:53 UTC 2025","passed","Wed Dec 24 18:49:53 UTC 2025","Bank and Bank Accounts > Validate Bank Account","Profile","",""
"","24","View all uploads","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Creators > Participation records > Design uploads > View all uploads","Challenges","",""
"","28","List Shipping Address - No Auth token","Zella API Services - Users - QA","Wed Dec 24 18:49:52 UTC 2025","passed","Wed Dec 24 18:49:52 UTC 2025","Shipping Address > List Shipping Address","Profile","",""
"","37","Add to Cart - Invalid Variant ID","Zella API Services - Users - QA","Wed Dec 24 18:49:57 UTC 2025","passed","Wed Dec 24 18:49:57 UTC 2025","Add to Cart","Carts","",""
"","26","Bulk approve/decline design records","Zella API Services - Users - QA","Wed Dec 24 18:49:53 UTC 2025","passed","Wed Dec 24 18:49:53 UTC 2025","Brands > Request records/submissions > Bulk approve/decline design records","Design request","",""
"","44","Challenges","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Get Challenges","Dashboard","",""
"","10","Get Countries","Zella API Services - Users - QA","Wed Dec 24 18:49:57 UTC 2025","broken","Wed Dec 24 18:49:57 UTC 2025","Get Countries","Utilities","",""
"","34","Login - Invalid email format","Zella API Services - Users - QA","Wed Dec 24 18:49:51 UTC 2025","passed","Wed Dec 24 18:49:51 UTC 2025","Login > Login","Authentication","",""
"","24","Submit challenge","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Creators > Participate > Submit","Challenges","",""
"","25","Comics record Copy","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Comics Record/Read","Comics","",""
"","11","Get Banks","Zella API Services - Users - QA","Wed Dec 24 18:49:57 UTC 2025","broken","Wed Dec 24 18:49:57 UTC 2025","Get Banks","Utilities","",""
"","26","Create order","Zella API Services - Users - QA","Wed Dec 24 18:49:56 UTC 2025","passed","Wed Dec 24 18:49:56 UTC 2025","Orders operations > Create order","Orders","",""
"","123","Login","Zella API Services - Users - QA","Wed Dec 24 18:49:51 UTC 2025","passed","Wed Dec 24 18:49:51 UTC 2025","Login > Login","Authentication","",""
"","32","Login - vendors","Zella API Services - Users - QA","Wed Dec 24 18:49:52 UTC 2025","passed","Wed Dec 24 18:49:52 UTC 2025","Local - do not change","Authentication","",""
"","30","Get product by ID","Zella API Services - Users - QA","Wed Dec 24 18:49:57 UTC 2025","passed","Wed Dec 24 18:49:57 UTC 2025","Get Product by ID","Products","",""
"","24","test payment","Zella API Services - Users - QA","Wed Dec 24 18:49:57 UTC 2025","passed","Wed Dec 24 18:49:57 UTC 2025","Payment","Orders","",""
"","24","View all records","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Creators > Participation records > Records > View all records","Challenges","",""
"","24","View single","Zella API Services - Users - QA","Wed Dec 24 18:49:54 UTC 2025","passed","Wed Dec 24 18:49:54 UTC 2025","Creators > Open challenges > View single","Challenges","",""
"","42","Update Shipping Address  - Invalid ID","Zella API Services - Users - QA","Wed Dec 24 18:49:52 UTC 2025","failed","Wed Dec 24 18:49:52 UTC 2025","Shipping Address > Update Shipping address","Profile","",""
"","28","Get Profile - Invalid token","Zella API Services - Users - QA","Wed Dec 24 18:49:53 UTC 2025","passed","Wed Dec 24 18:49:53 UTC 2025","Info > Get Profile","Profile","",""
"","40","List Shipping Address","Zella API Services - Users - QA","Wed Dec 24 18:49:52 UTC 2025","passed","Wed Dec 24 18:49:52 UTC 2025","Shipping Address > List Shipping Address","Profile","",""
