"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","Reset Password - Invalid email address","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Forget password > Reset Password","Authentication","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","13","Complete Registration -  Invalid Token","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","broken","Sun Oct 19 20:12:49 UTC 2025","Complete/Verify Account","Onboarding","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","64","Signup - Invalid Phone Number","Zella API Services - Users - QA","Sun Oct 19 20:12:48 UTC 2025","failed","Sun Oct 19 20:12:48 UTC 2025","Creators","Onboarding","",""
"","11","Confirm Reset Password","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","broken","Sun Oct 19 20:12:50 UTC 2025","Forget password > Confirm reset password","Authentication","",""
"","68","Get Profile","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Info > Get Profile","Profile","",""
"","57","Update design request","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:53 UTC 2025","Brands > Edit request","Design request","",""
"","10","Get Banks","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","broken","Sun Oct 19 20:13:08 UTC 2025","Get Banks","Utilities","",""
"","69","Comics records","Zella API Services - Users - QA","Sun Oct 19 20:12:55 UTC 2025","passed","Sun Oct 19 20:12:55 UTC 2025","Get comics records","Dashboard","",""
"","10","Get Interests","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","broken","Sun Oct 19 20:13:08 UTC 2025","Get Interests","Utilities","",""
"","60","Get Profile - Invalid token","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Info > Get Profile","Profile","",""
"","57","Cancel order","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","passed","Sun Oct 19 20:13:07 UTC 2025","Orders operations > Cancel order","Orders","",""
"","58","Challenges -No Auth Token","Zella API Services - Users - QA","Sun Oct 19 20:12:55 UTC 2025","passed","Sun Oct 19 20:12:55 UTC 2025","Get Challenges","Dashboard","",""
"","64","Login - Invalid email format","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:49 UTC 2025","Login > Login","Authentication","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","66","Signup - Empty required field","Zella API Services - Users - QA","Sun Oct 19 20:12:48 UTC 2025","failed","Sun Oct 19 20:12:48 UTC 2025","Fans","Onboarding","",""
"","57","Upload designs","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Creators > Participate > Upload designs","Challenges","",""
"","62","Reset Password - empty required field","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Forget password > Reset Password","Authentication","",""
"","56","Change Password*","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Info > Change Password*","Profile","",""
"","62","Login - vendors","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Local - do not change","Authentication","",""
"","55","Delete comics record","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Comics Record/Read","Comics","",""
"","56","Initialize payment: NGN - Kora","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","passed","Sun Oct 19 20:13:07 UTC 2025","Payment > Initialize payment","Orders","",""
"","65","Add to Cart - Invalid Product ID","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","passed","Sun Oct 19 20:13:08 UTC 2025","Add to Cart","Carts","",""
"","55","View design request records","Zella API Services - Users - QA","Sun Oct 19 20:12:53 UTC 2025","passed","Sun Oct 19 20:12:53 UTC 2025","Brands > Request records/submissions > View design request records","Design request","",""
"","64","Add Shipping Address - Empty required field","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Shipping Address > Add Shipping Address","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","65","Signup - Weak password complexity","Zella API Services - Users - QA","Sun Oct 19 20:12:48 UTC 2025","failed","Sun Oct 19 20:12:48 UTC 2025","Fans","Onboarding","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","63","Signup - Success","Zella API Services - Users - QA","Sun Oct 19 20:12:48 UTC 2025","failed","Sun Oct 19 20:12:48 UTC 2025","Creators","Onboarding","",""
"","55","View all records","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Creators > Participation records > Records > View all records","Challenges","",""
"","60","Comics records  - Invalid Token","Zella API Services - Users - QA","Sun Oct 19 20:12:55 UTC 2025","passed","Sun Oct 19 20:12:55 UTC 2025","Get comics records","Dashboard","",""
"","60","Update Shipping Address  - Invalid token","Zella API Services - Users - QA","Sun Oct 19 20:12:51 UTC 2025","passed","Sun Oct 19 20:12:51 UTC 2025","Shipping Address > Update Shipping address","Profile","",""
"","131","Login - brand","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Local - do not change","Authentication","",""
"","56","View","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","","Comics","",""
"","56","View design requests","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Brands > View requests","Design request","",""
"","55","View all uploads","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:55 UTC 2025","Creators > Participation records > Design uploads > View all uploads","Challenges","",""
"## Refresh Token Endpoint

This endpoint is used to obtain a new access token using a valid refresh token. It is part of the authentication flow, allowing users to maintain their session without needing to log in again.

### Request

- **Method**: POST
    
- **URL**: `{{rootUrl}}/auth/refresh-token`
    
- **Request Body**: The request must include a JSON object with the following key:
    
    - `refresh_token` (string): A valid refresh token that was previously issued to the user. This token is used to authenticate the request and generate a new access token.
        

### Example Request Body

``` json
{
  ""refresh_token"": ""your_refresh_token_here""
}

 ```

### Response

Upon successful processing of the request, the response will contain a JSON object with the new access token and potentially other relevant information. The structure of the response typically includes:

- `access_token` (string): The newly issued access token that the client can use for subsequent authenticated requests.
    
- `expires_in` (integer): The duration in seconds for which the access token is valid.
    

### Example Response

``` json
{
  ""access_token"": ""new_access_token_here"",
  ""expires_in"": 3600
}

 ```

Ensure that the refresh token is valid and has not expired to receive a successful response.","60","Refresh token - Empty token","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:49 UTC 2025","Login > Refresh Token","Authentication","",""
"","57","Upload media image","Zella API Services - Users - QA","Sun Oct 19 20:12:53 UTC 2025","passed","Sun Oct 19 20:12:53 UTC 2025","","Media","",""
"","55","Open challenges","Zella API Services - Users - QA","Sun Oct 19 20:12:55 UTC 2025","passed","Sun Oct 19 20:12:55 UTC 2025","Creators > Open challenges > View all","Challenges","",""
"","175","Login - creator","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:49 UTC 2025","Local - do not change","Authentication","",""
"","59","Get Profile - No Auth Token","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Info > Get Profile","Profile","",""
"type_id  
1 - Fans

2 - Managers

3 - Celebrities","65","Signup - Success","Zella API Services - Users - QA","Sun Oct 19 20:12:48 UTC 2025","failed","Sun Oct 19 20:12:48 UTC 2025","Fans","Onboarding","",""
"","57","View record","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Creators > Participation records > Records > View record","Challenges","",""
"","10","Get Countries","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","broken","Sun Oct 19 20:13:08 UTC 2025","Get Countries","Utilities","",""
"","87","Add to Cart - Success","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","passed","Sun Oct 19 20:13:08 UTC 2025","Add to Cart","Carts","",""
"","63","Update cart item quantity","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","passed","Sun Oct 19 20:13:09 UTC 2025","Update cart item quantity","Carts","",""
"","76","Add to Cart - Negative quantity","Zella API Services - Users - QA","Sun Oct 19 20:13:08 UTC 2025","passed","Sun Oct 19 20:13:08 UTC 2025","Add to Cart","Carts","",""
"","56","View comics episodes pages","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Episode pages","Comics","",""
"","94","Update Profile","Zella API Services - Users - QA","Sun Oct 19 20:12:52 UTC 2025","passed","Sun Oct 19 20:12:52 UTC 2025","Info > Update Profile","Profile","",""
"","10","Initialize payment: USD - Stripe","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","broken","Sun Oct 19 20:13:07 UTC 2025","Payment > Initialize payment","Orders","",""
"","178","Login","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:49 UTC 2025","Login > Login","Authentication","",""
"","56","List Comics Series - Category","Zella API Services - Users - QA","Sun Oct 19 20:12:53 UTC 2025","passed","Sun Oct 19 20:12:53 UTC 2025","Chapter/Category","Comics","",""
"","134","Login - Invalid password","Zella API Services - Users - QA","Sun Oct 19 20:12:49 UTC 2025","passed","Sun Oct 19 20:12:49 UTC 2025","Login > Login","Authentication","",""
"","56","View comics episode","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Publications/Episodes/Releases","Comics","",""
"","55","Get Order","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","passed","Sun Oct 19 20:13:07 UTC 2025","Orders operations > Get order","Orders","",""
"","83","Add Shipping Address","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:50 UTC 2025","Shipping Address > Add Shipping Address","Profile","",""
"","11","Set new password","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","broken","Sun Oct 19 20:12:50 UTC 2025","Forget password > Set new password","Authentication","",""
"","57","Upload media","Zella API Services - Users - QA","Sun Oct 19 20:12:53 UTC 2025","passed","Sun Oct 19 20:12:53 UTC 2025","","Media","",""
"","80","Update Shipping Address","Zella API Services - Users - QA","Sun Oct 19 20:12:51 UTC 2025","passed","Sun Oct 19 20:12:51 UTC 2025","Shipping Address > Update Shipping address","Profile","",""
"","62","List Shipping Address - Invalid token","Zella API Services - Users - QA","Sun Oct 19 20:12:50 UTC 2025","passed","Sun Oct 19 20:12:51 UTC 2025","Shipping Address > List Shipping Address","Profile","",""
"","56","Update order shipment address","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","passed","Sun Oct 19 20:13:07 UTC 2025","Orders operations > Update order shipment address","Orders","",""
"","55","Submit challenge","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Creators > Participate > Submit","Challenges","",""
"","55","Get Single comics Series Episode","Zella API Services - Users - QA","Sun Oct 19 20:12:54 UTC 2025","passed","Sun Oct 19 20:12:54 UTC 2025","Publications/Episodes/Releases","Comics","",""
"","56","Get Orders","Zella API Services - Users - QA","Sun Oct 19 20:13:07 UTC 2025","passed","Sun Oct 19 20:13:07 UTC 2025","Orders operations > Get orders","Orders","",""
